2017-03-18 10:25:29 status half-configured iputils-ping:amd64 3:20121221-5+b2
2017-03-18 10:25:29 status installed iputils-ping:amd64 3:20121221-5+b2
2017-03-18 10:25:29 configure readline-common:all 6.3-8 <none>
2017-03-18 10:25:29 status unpacked readline-common:all 6.3-8
2017-03-18 10:25:29 status half-configured readline-common:all 6.3-8
2017-03-18 10:25:30 status installed readline-common:all 6.3-8
2017-03-18 10:25:30 configure libgdbm3:amd64 1.8.3-13.1 <none>
2017-03-18 10:25:30 status unpacked libgdbm3:amd64 1.8.3-13.1
2017-03-18 10:25:30 status half-configured libgdbm3:amd64 1.8.3-13.1
2017-03-18 10:25:30 status installed libgdbm3:amd64 1.8.3-13.1
2017-03-18 10:25:30 configure perl-base:amd64 5.20.2-3+deb8u6 <none>
2017-03-18 10:25:30 status unpacked perl-base:amd64 5.20.2-3+deb8u6
2017-03-18 10:25:30 status half-configured perl-base:amd64 5.20.2-3+deb8u6
2017-03-18 10:25:30 status installed perl-base:amd64 5.20.2-3+deb8u6
2017-03-18 10:25:30 configure grep:amd64 2.20-4.1 <none>
2017-03-18 10:25:30 status unpacked grep:amd64 2.20-4.1
2017-03-18 10:25:30 status half-configured grep:amd64 2.20-4.1
2017-03-18 10:25:30 status installed grep:amd64 2.20-4.1
2017-03-18 10:25:30 configure debconf:all 1.5.56 <none>
2017-03-18 10:25:30 status unpacked debconf:all 1.5.56
2017-03-18 10:25:30 status half-configured debconf:all 1.5.56
2017-03-18 10:25:31 status installed debconf:all 1.5.56
2017-03-18 10:25:31 configure tzdata:all 2016j-0+deb8u1 <none>
2017-03-18 10:25:31 status unpacked tzdata:all 2016j-0+deb8u1
2017-03-18 10:25:31 status half-configured tzdata:all 2016j-0+deb8u1
2017-03-18 10:25:31 status installed tzdata:all 2016j-0+deb8u1
2017-03-18 10:25:31 configure gzip:amd64 1.6-4 <none>
2017-03-18 10:25:31 status unpacked gzip:amd64 1.6-4
2017-03-18 10:25:31 status half-configured gzip:amd64 1.6-4
2017-03-18 10:25:31 status installed gzip:amd64 1.6-4
2017-03-18 10:25:31 configure dash:amd64 0.5.7-4+b1 <none>
2017-03-18 10:25:31 status unpacked dash:amd64 0.5.7-4+b1
2017-03-18 10:25:31 status half-configured dash:amd64 0.5.7-4+b1
2017-03-18 10:25:31 status installed dash:amd64 0.5.7-4+b1
2017-03-18 10:25:32 configure perl-modules:all 5.20.2-3+deb8u6 <none>
2017-03-18 10:25:32 status unpacked perl-modules:all 5.20.2-3+deb8u6
2017-03-18 10:25:32 status half-configured perl-modules:all 5.20.2-3+deb8u6
2017-03-18 10:25:32 status installed perl-modules:all 5.20.2-3+deb8u6
2017-03-18 10:25:32 configure libgssapi-krb5-2:amd64 1.12.1+dfsg-19+deb8u2 <none>
2017-03-18 10:25:32 status unpacked libgssapi-krb5-2:amd64 1.12.1+dfsg-19+deb8u2
2017-03-18 10:25:32 status half-configured libgssapi-krb5-2:amd64 1.12.1+dfsg-19+deb8u2
2017-03-18 10:25:32 status installed libgssapi-krb5-2:amd64 1.12.1+dfsg-19+deb8u2
2017-03-18 10:25:32 configure perl:amd64 5.20.2-3+deb8u6 <none>
2017-03-18 10:25:32 status unpacked perl:amd64 5.20.2-3+deb8u6
2017-03-18 10:25:32 status half-configured perl:amd64 5.20.2-3+deb8u6
2017-03-18 10:25:32 status installed perl:amd64 5.20.2-3+deb8u6
2017-03-18 10:25:32 configure nano:amd64 2.2.6-3 <none>
2017-03-18 10:25:32 status unpacked nano:amd64 2.2.6-3
2017-03-18 10:25:32 status half-configured nano:amd64 2.2.6-3
2017-03-18 10:25:33 status installed nano:amd64 2.2.6-3
2017-03-18 10:25:33 configure init-system-helpers:all 1.22 <none>
2017-03-18 10:25:33 status unpacked init-system-helpers:all 1.22
2017-03-18 10:25:33 status half-configured init-system-helpers:all 1.22
2017-03-18 10:25:33 status installed init-system-helpers:all 1.22
2017-03-18 10:25:33 configure libtext-iconv-perl:amd64 1.7-5+b2 <none>
2017-03-18 10:25:33 status unpacked libtext-iconv-perl:amd64 1.7-5+b2
2017-03-18 10:25:33 status half-configured libtext-iconv-perl:amd64 1.7-5+b2
2017-03-18 10:25:33 status installed libtext-iconv-perl:amd64 1.7-5+b2
2017-03-18 10:25:33 configure sysv-rc:all 2.88dsf-59 <none>
2017-03-18 10:25:33 status unpacked sysv-rc:all 2.88dsf-59
2017-03-18 10:25:33 status half-configured sysv-rc:all 2.88dsf-59
2017-03-18 10:25:33 status installed sysv-rc:all 2.88dsf-59
2017-03-18 10:25:33 configure liblocale-gettext-perl:amd64 1.05-8+b1 <none>
2017-03-18 10:25:33 status unpacked liblocale-gettext-perl:amd64 1.05-8+b1
2017-03-18 10:25:34 status half-configured liblocale-gettext-perl:amd64 1.05-8+b1
2017-03-18 10:25:34 status installed liblocale-gettext-perl:amd64 1.05-8+b1
2017-03-18 10:25:34 configure libtext-charwidth-perl:amd64 0.04-7+b3 <none>
2017-03-18 10:25:34 status unpacked libtext-charwidth-perl:amd64 0.04-7+b3
2017-03-18 10:25:34 status half-configured libtext-charwidth-perl:amd64 0.04-7+b3
2017-03-18 10:25:34 status installed libtext-charwidth-perl:amd64 0.04-7+b3
2017-03-18 10:25:34 configure libpam0g:amd64 1.1.8-3.1+deb8u2 <none>
2017-03-18 10:25:34 status unpacked libpam0g:amd64 1.1.8-3.1+deb8u2
2017-03-18 10:25:34 status half-configured libpam0g:amd64 1.1.8-3.1+deb8u2
2017-03-18 10:25:34 status installed libpam0g:amd64 1.1.8-3.1+deb8u2
2017-03-18 10:25:34 configure libreadline6:amd64 6.3-8+b3 <none>
2017-03-18 10:25:34 status unpacked libreadline6:amd64 6.3-8+b3
2017-03-18 10:25:34 status half-configured libreadline6:amd64 6.3-8+b3
2017-03-18 10:25:35 status installed libreadline6:amd64 6.3-8+b3
2017-03-18 10:25:35 configure libpam-modules-bin:amd64 1.1.8-3.1+deb8u2 <none>
2017-03-18 10:25:35 status unpacked libpam-modules-bin:amd64 1.1.8-3.1+deb8u2
2017-03-18 10:25:35 status half-configured libpam-modules-bin:amd64 1.1.8-3.1+deb8u2
2017-03-18 10:25:35 status installed libpam-modules-bin:amd64 1.1.8-3.1+deb8u2
2017-03-18 10:25:35 configure libssl1.0.0:amd64 1.0.1t-1+deb8u5 <none>
2017-03-18 10:25:35 status unpacked libssl1.0.0:amd64 1.0.1t-1+deb8u5
2017-03-18 10:25:35 status half-configured libssl1.0.0:amd64 1.0.1t-1+deb8u5
2017-03-18 10:25:35 status installed libssl1.0.0:amd64 1.0.1t-1+deb8u5
2017-03-18 10:25:35 configure bash:amd64 4.3-11+deb8u1 <none>
2017-03-18 10:25:35 status unpacked bash:amd64 4.3-11+deb8u1
2017-03-18 10:25:35 status half-configured bash:amd64 4.3-11+deb8u1
2017-03-18 10:25:36 status installed bash:amd64 4.3-11+deb8u1
2017-03-18 10:25:36 configure gnupg:amd64 1.4.18-7+deb8u3 <none>
2017-03-18 10:25:36 status unpacked gnupg:amd64 1.4.18-7+deb8u3
2017-03-18 10:25:36 status half-configured gnupg:amd64 1.4.18-7+deb8u3
2017-03-18 10:25:36 status installed gnupg:amd64 1.4.18-7+deb8u3
2017-03-18 10:25:36 configure libtext-wrapi18n-perl:all 0.06-7 <none>
2017-03-18 10:25:36 status unpacked libtext-wrapi18n-perl:all 0.06-7
2017-03-18 10:25:36 status half-configured libtext-wrapi18n-perl:all 0.06-7
2017-03-18 10:25:36 status installed libtext-wrapi18n-perl:all 0.06-7
2017-03-18 10:25:36 configure apt:amd64 1.0.9.8.4 <none>
2017-03-18 10:25:36 status unpacked apt:amd64 1.0.9.8.4
2017-03-18 10:25:36 status half-configured apt:amd64 1.0.9.8.4
2017-03-18 10:25:36 status installed apt:amd64 1.0.9.8.4
2017-03-18 10:25:36 configure libpam-modules:amd64 1.1.8-3.1+deb8u2 <none>
2017-03-18 10:25:36 status unpacked libpam-modules:amd64 1.1.8-3.1+deb8u2
2017-03-18 10:25:36 status half-configured libpam-modules:amd64 1.1.8-3.1+deb8u2
2017-03-18 10:25:37 status installed libpam-modules:amd64 1.1.8-3.1+deb8u2
2017-03-18 10:25:37 configure libpam-runtime:all 1.1.8-3.1+deb8u2 <none>
2017-03-18 10:25:37 status unpacked libpam-runtime:all 1.1.8-3.1+deb8u2
2017-03-18 10:25:37 status half-configured libpam-runtime:all 1.1.8-3.1+deb8u2
2017-03-18 10:25:37 status installed libpam-runtime:all 1.1.8-3.1+deb8u2
2017-03-18 10:25:37 configure apt-utils:amd64 1.0.9.8.4 <none>
2017-03-18 10:25:37 status unpacked apt-utils:amd64 1.0.9.8.4
2017-03-18 10:25:37 status half-configured apt-utils:amd64 1.0.9.8.4
2017-03-18 10:25:37 status installed apt-utils:amd64 1.0.9.8.4
2017-03-18 10:25:37 configure debconf-i18n:all 1.5.56 <none>
2017-03-18 10:25:37 status unpacked debconf-i18n:all 1.5.56
2017-03-18 10:25:37 status half-configured debconf-i18n:all 1.5.56
2017-03-18 10:25:37 status installed debconf-i18n:all 1.5.56
2017-03-18 10:25:38 configure passwd:amd64 1:4.2-3+deb8u1 <none>
2017-03-18 10:25:38 status unpacked passwd:amd64 1:4.2-3+deb8u1
2017-03-18 10:25:38 status half-configured passwd:amd64 1:4.2-3+deb8u1
2017-03-18 10:25:38 status installed passwd:amd64 1:4.2-3+deb8u1
2017-03-18 10:25:38 configure login:amd64 1:4.2-3+deb8u1 <none>
2017-03-18 10:25:38 status unpacked login:amd64 1:4.2-3+deb8u1
2017-03-18 10:25:38 status half-configured login:amd64 1:4.2-3+deb8u1
2017-03-18 10:25:38 status installed login:amd64 1:4.2-3+deb8u1
2017-03-18 10:25:38 configure adduser:all 3.113+nmu3 <none>
2017-03-18 10:25:38 status unpacked adduser:all 3.113+nmu3
2017-03-18 10:25:39 status half-configured adduser:all 3.113+nmu3
2017-03-18 10:25:39 status installed adduser:all 3.113+nmu3
2017-03-18 10:25:39 configure openssh-client:amd64 1:6.7p1-5+deb8u3 <none>
2017-03-18 10:25:39 status unpacked openssh-client:amd64 1:6.7p1-5+deb8u3
2017-03-18 10:25:39 status half-configured openssh-client:amd64 1:6.7p1-5+deb8u3
2017-03-18 10:25:39 status installed openssh-client:amd64 1:6.7p1-5+deb8u3
2017-03-18 10:25:39 configure libuuid1:amd64 2.25.2-6 <none>
2017-03-18 10:25:39 status unpacked libuuid1:amd64 2.25.2-6
2017-03-18 10:25:39 status half-configured libuuid1:amd64 2.25.2-6
2017-03-18 10:25:40 status installed libuuid1:amd64 2.25.2-6
2017-03-18 10:25:40 configure libblkid1:amd64 2.25.2-6 <none>
2017-03-18 10:25:40 status unpacked libblkid1:amd64 2.25.2-6
2017-03-18 10:25:40 status half-configured libblkid1:amd64 2.25.2-6
2017-03-18 10:25:40 status installed libblkid1:amd64 2.25.2-6
2017-03-18 10:25:40 configure openssh-sftp-server:amd64 1:6.7p1-5+deb8u3 <none>
2017-03-18 10:25:40 status unpacked openssh-sftp-server:amd64 1:6.7p1-5+deb8u3
2017-03-18 10:25:40 status half-configured openssh-sftp-server:amd64 1:6.7p1-5+deb8u3
2017-03-18 10:25:40 status installed openssh-sftp-server:amd64 1:6.7p1-5+deb8u3
2017-03-18 10:25:40 configure dbus:amd64 1.8.22-0+deb8u1 <none>
2017-03-18 10:25:40 status unpacked dbus:amd64 1.8.22-0+deb8u1
2017-03-18 10:25:40 status half-configured dbus:amd64 1.8.22-0+deb8u1
2017-03-18 10:25:42 status installed dbus:amd64 1.8.22-0+deb8u1
2017-03-18 10:25:42 configure libmount1:amd64 2.25.2-6 <none>
2017-03-18 10:25:42 status unpacked libmount1:amd64 2.25.2-6
2017-03-18 10:25:42 status half-configured libmount1:amd64 2.25.2-6
2017-03-18 10:25:42 status installed libmount1:amd64 2.25.2-6
2017-03-18 10:25:42 configure libcryptsetup4:amd64 2:1.6.6-5 <none>
2017-03-18 10:25:42 status unpacked libcryptsetup4:amd64 2:1.6.6-5
2017-03-18 10:25:42 status half-configured libcryptsetup4:amd64 2:1.6.6-5
2017-03-18 10:25:42 status installed libcryptsetup4:amd64 2:1.6.6-5
2017-03-18 10:25:42 configure mount:amd64 2.25.2-6 <none>
2017-03-18 10:25:42 status unpacked mount:amd64 2.25.2-6
2017-03-18 10:25:42 status half-configured mount:amd64 2.25.2-6
2017-03-18 10:25:42 status installed mount:amd64 2.25.2-6
2017-03-18 10:25:42 configure initscripts:amd64 2.88dsf-59 <none>
2017-03-18 10:25:42 status unpacked initscripts:amd64 2.88dsf-59
2017-03-18 10:25:42 status half-configured initscripts:amd64 2.88dsf-59
2017-03-18 10:25:43 status installed initscripts:amd64 2.88dsf-59
2017-03-18 10:25:43 configure util-linux:amd64 2.25.2-6 <none>
2017-03-18 10:25:43 status unpacked util-linux:amd64 2.25.2-6
2017-03-18 10:25:43 status half-configured util-linux:amd64 2.25.2-6
2017-03-18 10:25:43 status installed util-linux:amd64 2.25.2-6
2017-03-18 10:25:43 configure ifupdown:amd64 0.7.53.1 <none>
2017-03-18 10:25:43 status unpacked ifupdown:amd64 0.7.53.1
2017-03-18 10:25:43 status half-configured ifupdown:amd64 0.7.53.1
2017-03-18 10:25:44 status installed ifupdown:amd64 0.7.53.1
2017-03-18 10:25:44 configure e2fsprogs:amd64 1.42.12-2+b1 <none>
2017-03-18 10:25:44 status unpacked e2fsprogs:amd64 1.42.12-2+b1
2017-03-18 10:25:44 status half-configured e2fsprogs:amd64 1.42.12-2+b1
2017-03-18 10:25:44 status installed e2fsprogs:amd64 1.42.12-2+b1
2017-03-18 10:25:44 configure procps:amd64 2:3.3.9-9 <none>
2017-03-18 10:25:44 status unpacked procps:amd64 2:3.3.9-9
2017-03-18 10:25:44 status half-configured procps:amd64 2:3.3.9-9
2017-03-18 10:25:44 status installed procps:amd64 2:3.3.9-9
2017-03-18 10:25:44 configure openssh-server:amd64 1:6.7p1-5+deb8u3 <none>
2017-03-18 10:25:44 status unpacked openssh-server:amd64 1:6.7p1-5+deb8u3
2017-03-18 10:25:44 status half-configured openssh-server:amd64 1:6.7p1-5+deb8u3
2017-03-18 10:25:46 status installed openssh-server:amd64 1:6.7p1-5+deb8u3
2017-03-18 10:25:46 configure udev:amd64 215-17+deb8u6 <none>
2017-03-18 10:25:46 status unpacked udev:amd64 215-17+deb8u6
2017-03-18 10:25:46 status half-configured udev:amd64 215-17+deb8u6
2017-03-18 10:25:47 status installed udev:amd64 215-17+deb8u6
2017-03-18 10:25:47 configure systemd:amd64 215-17+deb8u6 <none>
2017-03-18 10:25:47 status unpacked systemd:amd64 215-17+deb8u6
2017-03-18 10:25:47 status half-configured systemd:amd64 215-17+deb8u6
2017-03-18 10:25:52 status installed systemd:amd64 215-17+deb8u6
2017-03-18 10:25:52 configure dmsetup:amd64 2:1.02.90-2.2+deb8u1 <none>
2017-03-18 10:25:52 status unpacked dmsetup:amd64 2:1.02.90-2.2+deb8u1
2017-03-18 10:25:52 status half-configured dmsetup:amd64 2:1.02.90-2.2+deb8u1
2017-03-18 10:25:52 status installed dmsetup:amd64 2:1.02.90-2.2+deb8u1
2017-03-18 10:25:52 configure i2c-tools:amd64 3.1.1-1 <none>
2017-03-18 10:25:52 status unpacked i2c-tools:amd64 3.1.1-1
2017-03-18 10:25:52 status half-configured i2c-tools:amd64 3.1.1-1
2017-03-18 10:25:53 status installed i2c-tools:amd64 3.1.1-1
2017-03-18 10:25:53 configure systemd-sysv:amd64 215-17+deb8u6 <none>
2017-03-18 10:25:53 status unpacked systemd-sysv:amd64 215-17+deb8u6
2017-03-18 10:25:53 status half-configured systemd-sysv:amd64 215-17+deb8u6
2017-03-18 10:25:53 status installed systemd-sysv:amd64 215-17+deb8u6
2017-03-18 10:25:53 configure ssh:all 1:6.7p1-5+deb8u3 <none>
2017-03-18 10:25:53 status unpacked ssh:all 1:6.7p1-5+deb8u3
2017-03-18 10:25:53 status half-configured ssh:all 1:6.7p1-5+deb8u3
2017-03-18 10:25:53 status installed ssh:all 1:6.7p1-5+deb8u3
2017-03-18 10:25:53 configure init:amd64 1.22 <none>
2017-03-18 10:25:53 status unpacked init:amd64 1.22
2017-03-18 10:25:53 status half-configured init:amd64 1.22
2017-03-18 10:25:53 status installed init:amd64 1.22
2017-03-18 10:25:53 trigproc libc-bin:amd64 2.19-18+deb8u7 <none>
2017-03-18 10:25:53 status half-configured libc-bin:amd64 2.19-18+deb8u7
2017-03-18 10:25:53 status installed libc-bin:amd64 2.19-18+deb8u7
